Climb,location,rating,rating_dif,star_votes,stars,sub_location,type
106645833,Utah,26.5,0.0,7,3.7,Moab Area,Trad
106041230,Wyoming,20.0,-1.0,15,3.1,Lander Area,Sport
106870487,Montana,18.0,0.0,16,4.1,Hyalite Canyon,Trad
108411358,Kentucky,25.0,0.0,15,4.7,Red River Gorge,Sport
106142549,Utah,23.5,0.5,12,4.0,Moab Area,Trad
107135553,Washington,26.0,1.0,9,4.0,Southwest Cascades,Sport
107311834,Wyoming,22.5,0.0,8,3.0,Ten Sleep Canyon,Sport
106381678,California,21.0,0.0,10,4.2,Joshua Tree National Park,Trad
105790454,Wyoming,24.0,0.0,14,4.9,Vedauwoo,Trad
106157147,Oregon,16.0,0.0,31,2.8,Central Oregon,Sport
105753397,Colorado,26.0,0.0,60,4.1,Rifle,Sport
105793805,Washington,26.0,1.5,32,4.4,Central Region,Trad
106090317,Colorado,30.0,1.0,23,3.7,Canon City,Sport
105725509,California,13.0,0.0,40,2.4,Joshua Tree National Park,Trad
105735191,California,20.0,0.0,8,3.1,San Francisco Bay Area,TR
108202093,South Dakota,26.0,0.0,9,4.4,Spearfish Canyon,Sport
108787826,Utah,19.5,0.0,32,3.2,Moab Area,Trad
106039317,Nevada,16.0,0.0,42,4.0,Red Rock,Trad
106320842,International,17.5,0.0,7,4.7,Europe,Trad
107775202,Utah,25.0,0.0,5,3.0,Wasatch Range,Sport
106062161,Utah,19.0,0.0,25,4.1,Wasatch Range,Sport
109545754,Nevada,14.5,0.0,5,2.4,Red Rock,Sport
105868274,Colorado,22.5,0.0,22,2.7,Boulder,Sport
105725770,California,17.5,-0.5,23,3.3,Joshua Tree National Park,Trad
105844331,Wyoming,18.0,0.0,22,4.1,Vedauwoo,Trad
105980837,Utah,22.0,1.0,6,3.0,Wasatch Range,Trad
107816567,New York,10.5,0.0,20,2.9,The Gunks,Trad
105918420,Idaho,19.0,0.0,37,3.6,City of Rocks,Trad
106607648,New York,19.0,0.0,23,4.0,The Gunks,Trad
107226291,New York,20.0,0.0,13,2.9,The Gunks,Trad
105820832,Nevada,17.5,0.0,7,4.0,Red Rock,Trad
105928778,Colorado,26.5,0.0,5,5.0,Boulder,Trad
105754528,Colorado,3.5,0.0,8,3.1,Boulder,Trad
105927464,Nevada,22.0,0.0,42,3.0,Red Rock,Sport
106519198,Utah,20.0,0.0,8,3.1,Wasatch Range,Trad
106159446,Wyoming,22.0,0.5,14,4.2,Ten Sleep Canyon,Sport
105734813,California,20.0,-1.0,8,3.2,San Francisco Bay Area,TR
107770372,Utah,19.5,0.0,6,3.3,Wasatch Range,Trad
106278440,Utah,17.5,0.0,12,2.9,Moab Area,Trad
107813851,California,14.5,0.0,21,2.5,Joshua Tree National Park,Sport
105722998,California,15.5,-0.5,35,3.8,Joshua Tree National Park,Trad
105714728,South Dakota,16.0,0.0,114,4.5,Mount Rushmore National Memorial,Sport
105970984,California,16.0,0.0,17,2.8,Joshua Tree National Park,Trad
106009336,New Hampshire,13.0,0.0,62,3.2,Rumney,Sport
105740423,Utah,20.0,0.0,12,3.1,Wasatch Range,Trad
105894973,International,22.5,0.0,6,3.0,Asia,Sport
108831072,New York,22.0,0.0,7,3.9,Ramapo Powerlinez (Torne Valley),Sport
107763825,Oregon,17.5,0.0,5,3.8,Northeastern Oregon,Sport
108299553,California,21.0,0.0,5,2.8,Yosemite National Park,Trad
105820714,Oregon,19.0,0.0,8,2.8,Central Oregon,Sport
105722146,California,20.0,0.0,63,4.2,Joshua Tree National Park,Trad
106512297,Washington,23.0,0.0,34,4.6,Northwest Region,Trad
106829965,Idaho,19.0,0.0,16,3.1,Castle Rocks,Sport
105800395,New York,16.5,0.0,140,4.6,The Gunks,Trad
105765105,Colorado,3.5,-2.0,8,2.0,Boulder,Trad
105722575,California,17.5,0.5,64,3.4,Joshua Tree National Park,Trad
105809726,Oregon,21.0,0.0,24,4.6,Central Oregon,Trad
107442268,Washington,17.5,0.0,10,3.0,Central Region,Sport
106601602,New Hampshire,18.0,2.5,7,4.7,*NH Ice and Alpine Climbing,Trad
107716938,South Dakota,29.0,1.0,7,5.0,Spearfish Canyon,Sport
105717643,Utah,19.5,0.0,73,3.1,Moab Area,Trad
106431105,Nevada,17.5,0.0,12,3.1,Red Rock,Trad
106175966,Colorado,16.0,0.0,32,2.9,Canon City,Sport
107683090,Washington,20.0,0.5,7,3.1,Central Region,Sport
106635318,Colorado,8.5,0.0,8,2.2,Boulder,Trad
105732650,Nevada,21.0,-0.5,25,4.2,Red Rock,Trad
106543624,California,11.5,3.0,14,2.0,San Francisco Bay Area,Sport
105893136,Kentucky,21.0,0.0,8,3.5,Red River Gorge,Sport
105995843,Wyoming,19.0,0.0,7,3.0,Vedauwoo,Trad
106333612,Kentucky,24.0,0.0,91,4.9,Red River Gorge,Sport
105963378,International,16.0,0.0,6,3.2,North America,Trad
106401344,South Dakota,28.0,0.0,8,4.9,Spearfish Canyon,Sport
106606208,New Hampshire,23.0,0.0,6,3.7,Profile Cliff,Trad
105944620,Nevada,22.5,0.0,82,3.5,Red Rock,Sport
105983563,Utah,29.0,0.0,17,4.1,Maple Canyon,Sport
107567129,New Hampshire,17.5,0.0,5,4.6,Hounds Hump Ridge (Eaglet etc),Sport
105927469,Nevada,22.5,0.0,35,3.7,Red Rock,Sport
107050301,International,22.0,0.0,9,4.2,Asia,Sport
105722176,California,17.5,0.0,16,2.7,Joshua Tree National Park,Sport
106030491,New Hampshire,22.0,0.0,6,3.2,Rumney,Sport
107235689,International,20.0,-0.5,25,3.7,North America,Sport
106515472,Utah,25.0,0.0,9,3.7,Maple Canyon,Sport
105760215,Colorado,28.0,-1.0,6,3.0,Rifle,Sport
108326370,Utah,17.5,0.0,10,2.8,Wasatch Range,Sport
105734654,California,22.0,1.0,30,3.7,San Francisco Bay Area,Sport
105856757,Wyoming,23.0,0.0,107,4.8,Ten Sleep Canyon,Sport
107075723,International,20.0,0.0,14,2.9,North America,Trad
105721963,California,13.0,0.0,105,3.4,Joshua Tree National Park,Trad
106959172,Oregon,21.0,0.0,8,3.8,Mt. Hood,Sport
106003710,New Hampshire,11.5,0.0,15,4.3,Elephant's Head,Trad
105724486,California,19.0,0.0,66,4.0,Joshua Tree National Park,Sport
106072905,International,22.0,0.0,40,4.2,North America,Sport
107259074,International,17.5,0.0,5,4.4,North America,Trad
105758623,Colorado,11.5,0.0,9,3.6,Boulder,Trad
106123263,Kentucky,14.5,0.0,20,2.5,Red River Gorge,Trad
105870872,California,13.0,-1.5,20,3.4,Yosemite National Park,Trad
106761491,Utah,20.0,0.0,7,3.4,Moab Area,Trad
105740234,Utah,19.0,0.0,239,3.7,Wasatch Range,Sport
105751003,Wyoming,10.5,0.0,51,3.2,Vedauwoo,Trad
105806397,International,22.5,0.0,126,4.9,North America,Trad
106085457,South Dakota,10.5,-1.0,6,2.2,Mount Rushmore National Memorial,Trad
106045283,Kentucky,27.0,0.0,6,4.0,Red River Gorge,Sport
105806895,Oregon,21.0,1.0,56,3.6,Central Oregon,Sport
106521666,Washington,14.5,0.0,17,2.8,Central-West Cascades & Seattle,Sport
105753829,Colorado,28.0,0.0,12,2.9,Rifle,Sport
105850226,Idaho,25.0,0.0,5,3.8,Dierkes Lake,Sport
106017060,Wyoming,18.0,0.5,29,2.8,Lander Area,Sport
105718090,Utah,26.5,0.0,33,4.0,Moab Area,Trad
106624983,International,26.0,1.0,6,4.8,Europe,Sport
105722638,California,22.0,0.0,16,3.8,Joshua Tree National Park,Trad
105760914,Wyoming,17.5,0.0,13,3.0,Vedauwoo,Trad
106281528,California,16.0,0.5,25,2.8,Yosemite National Park,Trad
105755578,Colorado,16.0,0.0,70,2.6,Canon City,Sport
106441334,New Hampshire,14.5,0.0,16,2.6,Rumney,Sport
105715190,Wyoming,19.0,1.5,13,3.7,Devil's Tower,Trad
106286394,Kentucky,23.0,0.0,132,4.9,Red River Gorge,Sport
105887951,New Hampshire,30.0,0.0,13,3.8,Rumney,Sport
105946072,New Hampshire,22.5,0.0,17,4.6,Whitehorse Ledge,Trad
107612029,Nevada,19.0,1.0,10,2.6,Red Rock,Sport
105806624,New York,16.0,0.0,47,4.0,The Gunks,Trad
107134897,Nevada,19.0,0.0,5,3.2,Red Rock,Trad
105803451,Oregon,22.5,0.0,27,4.2,Central Oregon,Sport
105741317,Utah,22.5,0.0,48,4.8,Wasatch Range,Trad
106302260,New Hampshire,13.0,0.0,13,3.5,Whitehorse Ledge,Trad
106781388,Maine,11.5,0.0,36,3.9,Acadia National Park,TR
105867136,California,26.0,0.0,16,4.9,Yosemite National Park,Trad
106033085,Oregon,16.0,-0.5,44,3.2,Central Oregon,Sport
106124805,Colorado,16.0,0.0,17,2.4,Boulder,Trad
106773969,Kentucky,22.5,0.0,19,4.2,Red River Gorge,Sport
105740519,Utah,18.0,0.0,69,4.6,Wasatch Range,Trad
105753823,Colorado,16.0,0.0,16,3.5,Boulder,Trad
105927508,Nevada,22.5,1.5,18,3.2,Red Rock,Sport
108933364,Colorado,31.5,0.0,5,5.0,Boulder,Sport
106457061,Oregon,22.5,0.0,20,4.0,Portland & The Gorge,Sport
106892444,International,16.0,0.0,8,3.2,North America,Sport
105722890,California,17.5,0.0,23,2.9,Joshua Tree National Park,Trad
105753475,Wyoming,17.5,0.0,62,4.5,Vedauwoo,Trad
105990019,Utah,19.0,0.0,25,2.6,Wasatch Range,Sport
106609417,New York,14.5,0.0,14,3.7,Adirondacks,Trad
105748514,Colorado,18.0,-1.0,36,3.4,Boulder,Sport
105865761,South Dakota,20.0,0.0,9,3.1,Spearfish Canyon,Sport
108233461,Wyoming,21.0,0.0,5,4.4,Lander Area,Sport
106290300,Kentucky,26.0,-0.5,24,4.8,Red River Gorge,Sport
106174101,International,18.0,0.0,7,4.6,North America,Trad
106730200,Kentucky,14.5,0.0,7,4.1,Red River Gorge,Trad
106502588,Washington,21.0,0.0,6,3.5,Central-West Cascades & Seattle,Sport
105836099,Colorado,17.0,0.0,17,3.4,Boulder,Trad
105764391,Wyoming,14.5,0.0,47,2.9,Vedauwoo,Trad
105718750,Utah,22.0,1.0,17,3.6,Moab Area,Trad
105829031,Wyoming,22.5,-0.5,27,4.4,Lander Area,Sport
106685578,International,28.0,0.0,5,4.8,North America,Sport
105724321,California,21.0,0.0,21,2.6,Joshua Tree National Park,Trad
106748268,Utah,27.0,0.0,8,4.8,Zion National Park,Trad
105732710,Nevada,17.5,0.0,28,3.5,Red Rock,Trad
108544422,Nevada,16.0,0.0,33,3.5,Red Rock,Sport
106095101,Nevada,22.0,-0.5,34,3.7,Red Rock,Trad
107708066,Wyoming,23.0,0.5,10,3.5,Lander Area,Sport
106492051,New York,15.5,0.0,5,3.6,The Gunks,Trad
106026270,California,17.5,0.0,26,4.3,Yosemite National Park,Trad
105860755,Kentucky,14.5,1.5,30,3.4,Red River Gorge,Trad
107128139,Washington,17.5,0.0,23,4.7,Southeast Cascades & Yakima,Trad
107872377,Idaho,22.5,0.0,11,3.7,Black Cliffs,Sport
105757012,Colorado,10.5,0.0,27,3.1,Boulder,Trad
105725773,California,17.5,1.5,19,2.9,Joshua Tree National Park,Trad
105819964,South Dakota,18.0,0.5,13,4.0,Custer State Park,Trad
106014669,New Hampshire,20.0,0.0,50,3.3,Rumney,Sport
105741662,Idaho,14.5,0.0,8,3.1,City of Rocks,Trad
105748621,Colorado,21.0,2.0,50,3.6,Boulder,Sport
105991737,California,23.5,0.0,65,4.5,Yosemite National Park,Trad
105836297,Utah,20.5,0.0,14,3.0,Maple Canyon,Sport
106474204,International,20.0,0.0,5,3.8,North America,Sport
105715109,South Dakota,20.0,-0.5,18,3.1,Mount Rushmore National Memorial,Sport
106089957,New York,18.0,0.0,5,3.0,The Gunks,Trad
105752917,Colorado,26.0,0.0,80,4.8,Canon City,Sport
107136665,Utah,24.5,-0.5,11,3.3,Maple Canyon,Sport
106425522,New Hampshire,16.0,0.0,12,3.1,New Durham Area  (South of Lake Winnipesaukee),Trad
106604816,Kentucky,23.0,0.0,18,3.8,Red River Gorge,Sport
107179547,Montana,26.5,-0.5,9,5.0,Gallatin Canyon,Trad
105946447,Nevada,17.5,0.0,15,3.1,Red Rock,Trad
106520646,Oregon,23.0,0.0,6,4.8,Central Oregon,Trad
107219302,New York,16.0,0.0,6,3.3,Adirondacks,Trad
105869901,Washington,16.5,0.5,5,2.6,Central-East Cascades,Trad
107260255,California,17.5,0.0,12,3.5,Yosemite National Park,Trad
105971796,Colorado,14.5,0.0,14,4.1,Boulder,Trad
106519187,Utah,19.5,0.0,8,3.5,Wasatch Range,Trad
106170621,Montana,17.5,1.5,10,2.9,Gallatin Canyon,Sport
108347741,Oregon,18.0,0.0,10,4.0,Central Oregon,Sport
105844749,California,13.0,0.0,10,2.6,Joshua Tree National Park,Trad
106791341,California,21.0,0.0,28,3.2,Yosemite National Park,Trad
106379705,New York,25.0,0.0,22,4.5,The Gunks,Trad
105734840,California,23.0,0.0,28,4.3,San Francisco Bay Area,Sport
105859308,California,16.0,0.0,13,2.5,Joshua Tree National Park,Trad
106512607,New York,17.5,0.0,18,3.1,The Gunks,Trad
105722632,California,21.0,0.0,34,3.0,Joshua Tree National Park,Trad
105732287,Nevada,19.0,0.0,139,3.9,Red Rock,Trad
105790945,Oregon,20.0,0.0,51,4.0,Central Oregon,Trad
107778843,Utah,24.0,0.0,6,4.0,Wasatch Range,Sport
105850206,Idaho,18.0,0.0,5,2.8,Dierkes Lake,Sport
106548467,Idaho,19.0,0.0,6,3.2,City of Rocks,Trad
107694373,Wyoming,23.0,0.0,5,3.2,Vedauwoo,Sport
107074389,Utah,23.5,0.0,10,4.2,Moab Area,Trad
107715253,Washington,16.0,0.0,11,3.0,Northwest Region,Trad
105763017,Wyoming,14.5,0.0,10,2.6,Vedauwoo,Trad
105759003,Colorado,27.0,0.5,5,2.4,Canon City,Sport
106210757,Wyoming,16.0,-1.5,24,2.9,Lander Area,Sport
107793208,New York,13.0,0.0,8,3.1,Adirondacks,Trad
105717799,Utah,26.5,0.0,14,4.2,Moab Area,Trad
106820806,Wyoming,26.0,0.0,16,4.7,Ten Sleep Canyon,Sport
107527051,Washington,20.0,0.0,11,3.5,Central-West Cascades & Seattle,Trad
107683393,Utah,28.0,0.5,8,3.5,Wasatch Range,Sport
105725824,California,8.5,0.0,45,2.9,Joshua Tree National Park,Trad
107156609,Kentucky,23.0,-0.5,13,4.2,Red River Gorge,Sport
107185362,International,20.0,0.0,6,4.3,Europe,Sport
108617444,Utah,18.0,0.0,10,3.9,Zion National Park,Trad
105883612,California,14.5,0.0,98,3.6,Yosemite National Park,Trad
105923839,New Hampshire,17.5,0.0,143,3.7,Rumney,Sport
106937189,New Hampshire,14.5,0.0,7,3.0,Whitehorse Ledge,Trad
107333321,Nevada,11.5,0.0,10,3.3,Red Rock,Trad
107276656,South Dakota,26.0,0.0,11,4.4,Spearfish Canyon,Sport
105803717,Wyoming,14.5,0.0,46,4.6,Grand Teton National Park,Trad
107065327,Wyoming,13.0,0.0,5,3.2,Fremont Canyon,Trad
107791468,California,19.0,0.0,9,3.9,Yosemite National Park,Trad
107223346,Utah,24.0,0.5,25,3.6,Maple Canyon,Sport
106949425,Utah,20.0,0.0,8,2.9,Moab Area,Trad
107180147,Washington,10.5,0.0,5,2.6,Northeast Corner & Spokane,Trad
105753022,Colorado,20.0,0.0,30,2.9,Canon City,Sport
106962365,Kentucky,17.5,0.0,12,2.8,Red River Gorge,Sport
106924124,Kentucky,26.0,0.0,21,4.6,Red River Gorge,Sport
107128242,Washington,16.5,0.0,9,3.6,Southeast Cascades & Yakima,Trad
105715232,South Dakota,16.0,-0.5,17,4.9,Custer State Park,Trad
106980972,Kentucky,25.0,0.0,26,4.7,Red River Gorge,Sport
105927987,New Hampshire,22.0,0.0,158,4.5,Rumney,Sport
105959522,International,25.0,1.0,18,4.6,North America,Sport
108273825,Utah,27.0,0.0,6,3.3,Maple Canyon,Sport
105724186,California,18.0,1.0,54,2.8,Joshua Tree National Park,Trad
106034530,International,26.0,0.0,8,4.4,North America,Sport
106644063,Colorado,15.5,0.0,13,2.4,Boulder,Trad
106437310,New York,7.5,-1.0,60,2.6,The Gunks,Trad
107841036,South Dakota,14.5,0.0,6,2.5,Spearfish Canyon,Sport
107144667,Utah,27.5,0.0,6,4.3,Moab Area,Trad
107282800,South Dakota,19.0,0.0,10,4.3,Spearfish Canyon,Sport
106681325,Washington,17.5,1.5,6,2.7,Central Region,Sport
105733010,Nevada,14.5,0.0,22,2.9,Red Rock,Trad
105869393,International,10.5,0.0,76,4.9,North America,Trad
106768347,New York,21.0,0.0,11,3.2,Adirondacks,Sport
105755041,Colorado,24.5,0.0,26,3.0,Boulder,Sport
105822349,Oregon,22.5,0.0,27,2.7,Central Oregon,Sport
105761676,Colorado,26.5,0.0,7,3.3,Boulder,Sport
105981652,Washington,19.5,0.5,15,3.5,Central-East Cascades,Trad
105895536,Utah,16.0,0.0,44,3.2,Moab Area,Trad
105989640,Wyoming,21.0,0.0,15,3.3,Lander Area,Sport
106792383,Kentucky,10.5,0.0,40,2.5,Red River Gorge,Sport
105925175,New Hampshire,17.5,0.0,104,3.1,Rumney,Sport
106164016,Colorado,19.0,1.0,29,2.8,Canon City,Trad
105725314,California,13.0,0.0,17,2.7,Joshua Tree National Park,Sport
107255588,Kentucky,17.5,0.0,26,3.1,Red River Gorge,Sport
106006012,International,21.0,0.0,36,4.1,North America,Sport
105749242,Colorado,16.0,0.0,144,2.8,Boulder,Trad
106157888,Wyoming,23.0,0.0,9,4.8,Cody,Sport
105754831,Colorado,26.0,1.0,33,3.6,Canon City,Sport
106170587,Montana,19.0,0.0,10,3.5,Gallatin Canyon,Sport
106887491,Washington,22.5,0.0,36,3.8,Southwest Cascades,Sport
105760188,Colorado,20.0,0.0,16,3.5,Boulder,Trad
105819729,South Dakota,16.0,0.0,9,3.6,Custer State Park,Sport
106811821,Wyoming,23.0,0.25,15,3.7,Lander Area,Sport
105759408,Colorado,24.0,0.0,11,2.7,Boulder,Sport
105762054,Colorado,19.5,0.0,65,3.7,Canon City,Sport
105814991,Washington,24.0,0.0,31,4.5,Central-West Cascades & Seattle,Trad
107377663,International,18.0,0.0,14,4.2,North America,Sport
105757234,Colorado,26.0,-1.0,31,3.9,Boulder,Sport
105876979,Washington,13.0,0.0,6,2.7,Central-East Cascades,Trad
106085157,Nevada,13.0,0.0,15,3.2,Red Rock,Trad
106441842,Utah,26.0,-1.0,7,3.3,Maple Canyon,Sport
107559211,Washington,20.0,0.0,17,3.6,Central Region,Sport
105734681,California,18.0,0.0,12,3.2,San Francisco Bay Area,TR
106712349,Washington,13.0,0.0,7,2.6,Central-East Cascades,Trad
105722263,California,14.5,0.0,131,3.5,Joshua Tree National Park,Trad
105820177,Nevada,21.0,0.0,117,3.9,Red Rock,Sport
106515784,Washington,20.0,0.0,9,2.8,Central Region,Sport
105912416,California,26.5,9.0,172,4.9,Yosemite National Park,Trad
105733118,Nevada,14.5,0.0,7,2.6,Red Rock,Trad
106165069,Colorado,26.0,0.0,27,4.1,Canon City,Sport
106892183,Washington,20.0,0.0,10,4.5,Southeast Cascades & Yakima,Trad
107124319,Kentucky,16.0,0.0,32,2.8,Red River Gorge,Sport
107652289,New Hampshire,17.5,0.0,14,3.4,New Durham Area  (South of Lake Winnipesaukee),Trad
105873216,Colorado,17.5,0.0,55,2.7,Boulder,Sport
106025475,Utah,26.0,0.0,9,2.6,Wasatch Range,Sport
105725047,California,17.5,0.0,23,2.7,Joshua Tree National Park,Trad
106417544,Utah,16.0,0.0,11,2.9,Moab Area,Trad
108563796,Nevada,14.5,0.0,11,2.8,Red Rock,Sport
106456142,New Hampshire,14.5,0.0,7,3.0,Pawtuckaway,Trad
105899731,New York,18.0,0.5,81,4.7,The Gunks,Trad
105763056,Wyoming,16.0,0.0,5,3.2,Vedauwoo,Trad
105902334,New York,11.5,0.0,5,2.4,The Gunks,Trad
105981162,New Hampshire,20.0,0.0,28,4.5,Whitehorse Ledge,Trad
106244748,New Hampshire,22.0,0.0,6,3.5,Rumney,Sport
105891669,Kentucky,18.0,0.0,7,5.0,Red River Gorge,Trad
105721957,California,21.0,0.0,25,4.0,Joshua Tree National Park,Trad
107856027,Colorado,19.0,0.0,24,3.0,Rifle,Sport
106702485,Utah,19.5,0.0,21,2.8,Moab Area,Trad
106045269,Kentucky,27.0,0.0,48,5.0,Red River Gorge,Sport
105718756,Utah,20.0,0.0,6,4.0,Moab Area,Trad
105748364,Colorado,17.5,0.0,5,2.4,Boulder,Trad
106001970,Wyoming,20.0,0.0,7,3.1,Jackson Hole,Sport
105944513,Nevada,14.5,0.0,30,2.6,Red Rock,Sport
105752632,Colorado,8.5,0.0,47,3.8,Boulder,Trad
106225454,Wyoming,18.0,0.0,14,2.9,Ten Sleep Canyon,Sport
105763311,Colorado,10.5,0.0,12,2.2,Boulder,Trad
106304615,California,16.0,0.0,7,3.6,Yosemite National Park,Trad
107700417,Utah,16.0,0.0,13,3.4,Wasatch Range,Trad
106958917,Washington,18.0,0.0,7,3.6,Southwest Cascades,Trad
108199878,International,14.5,0.0,6,2.7,North America,Trad
105796562,Oregon,26.5,0.5,24,3.2,Central Oregon,Sport
107776637,New York,14.5,0.0,8,3.6,Adirondacks,Trad
105819911,Utah,29.0,0.5,11,4.0,Maple Canyon,Sport
106590916,Utah,21.0,1.0,18,4.3,Moab Area,Trad
107316201,South Dakota,17.5,0.0,6,3.7,Cliffs of Dune,Trad
105877430,South Dakota,28.0,0.0,9,4.9,Spearfish Canyon,Sport
107930809,Colorado,17.5,0.0,16,3.2,Canon City,Sport
105760656,Colorado,20.0,0.0,116,3.3,Boulder,Sport
108224803,South Dakota,25.0,0.0,6,3.8,Spearfish Canyon,Sport
108390395,Washington,22.0,0.0,7,5.0,Central-East Cascades,Trad
107772597,Utah,14.5,0.0,8,3.1,Maple Canyon,Sport
106079993,Montana,19.0,0.0,7,4.7,Stone Hill,Sport
106992729,Washington,17.5,0.0,32,3.3,Southwest Cascades,Sport
106174935,Wyoming,19.0,-1.0,5,3.4,Vedauwoo,Sport
107200706,Wyoming,19.5,0.0,20,3.0,Ten Sleep Canyon,Sport
105725776,California,16.0,0.0,16,2.8,Joshua Tree National Park,Trad
106264278,International,21.0,-0.5,8,3.0,Asia,Sport
105721945,California,22.0,0.0,60,3.8,Joshua Tree National Park,Trad
105838585,Utah,17.5,0.5,16,4.1,Maple Canyon,Sport
106180532,Colorado,24.0,0.0,5,2.6,Canon City,Sport
105756574,Colorado,11.5,0.0,63,2.8,Boulder,Trad
105740387,Utah,17.5,0.0,83,3.8,Wasatch Range,Trad
105748508,Colorado,11.5,0.0,113,4.1,Boulder,Trad
105817042,Colorado,20.5,0.0,23,3.3,Canon City,Sport
106811737,Wyoming,27.0,0.0,7,4.9,Lander Area,Sport
106363085,Colorado,20.0,0.0,7,3.3,Canon City,Trad
107772586,Utah,18.0,0.5,8,3.0,Maple Canyon,Sport
105753700,Colorado,13.0,0.0,11,2.9,Boulder,Trad
105740435,Utah,16.0,0.0,168,3.8,Wasatch Range,Trad
105819777,Nevada,23.5,0.0,5,2.8,Red Rock,Sport
105812540,Oregon,26.0,0.0,20,5.0,Central Oregon,Sport
105723778,California,17.5,-0.5,19,2.8,Joshua Tree National Park,Trad
105868700,Kentucky,19.0,0.0,5,3.8,Red River Gorge,Trad
106538886,Nevada,16.0,0.0,37,2.5,Red Rock,Sport
108282163,Oregon,21.0,0.5,7,2.7,Central Oregon,Sport
105964688,Kentucky,23.0,0.0,49,4.9,Red River Gorge,Sport
106969872,Kentucky,22.0,2.0,12,3.8,Red River Gorge,Sport
105715754,Wyoming,23.0,0.0,7,4.9,Devil's Tower,Trad
107479190,International,26.0,0.0,5,4.8,Europe,Sport
106019986,Oregon,19.0,1.0,11,3.2,Central Oregon,Trad
107739776,South Dakota,24.0,0.0,6,4.2,Spearfish Canyon,Sport
105896636,Nevada,20.5,0.0,5,3.8,Red Rock,Trad
105754747,Colorado,18.0,0.0,46,3.6,Boulder,Trad
106241101,Colorado,23.0,0.0,5,3.2,Boulder,Sport
105937582,South Dakota,13.0,0.0,10,4.3,Custer State Park,Trad
107442256,Washington,10.5,0.0,6,3.0,Central Region,Sport
106863268,Washington,22.0,0.0,6,4.5,Southwest Cascades,Trad
105732773,Nevada,14.5,0.0,84,3.7,Red Rock,Trad
105750751,Colorado,23.0,1.5,84,4.1,Boulder,Trad
105753514,Colorado,18.0,0.0,46,3.4,Boulder,Trad
108174029,New York,17.5,0.0,11,4.4,The Gunks,Trad
106427940,Utah,24.0,0.5,7,3.1,Moab Area,Sport
105732986,Nevada,16.0,-0.5,35,3.6,Red Rock,Trad
105863230,Wyoming,19.0,0.0,29,3.6,Lander Area,Sport
106954084,Montana,23.5,0.0,14,5.0,Blodgett Canyon,Trad
105945535,California,19.0,0.0,118,4.8,Yosemite National Park,Trad
105949475,International,19.0,0.0,46,3.5,North America,Sport
105722293,California,16.0,0.0,15,2.6,Joshua Tree National Park,Trad
108667053,South Dakota,23.0,0.0,12,3.1,Mount Rushmore National Memorial,Sport
105762984,Colorado,20.0,0.0,100,2.9,Boulder,Sport
106170551,Montana,15.5,1.0,11,2.9,Gallatin Canyon,Sport
105724504,California,22.5,-0.25,10,4.9,Joshua Tree National Park,Trad
105718315,Utah,21.0,0.0,24,3.3,Moab Area,Trad
105748897,Colorado,20.0,0.0,87,3.1,Boulder,Trad
107046699,California,19.0,0.0,16,3.1,San Francisco Bay Area,Trad
105753379,Colorado,24.0,0.0,35,3.6,Rifle,Sport
107270238,International,17.5,0.0,7,3.7,North America,Sport
106070440,Nevada,14.5,0.0,143,3.7,Red Rock,Sport
106309924,Kentucky,26.0,0.0,31,4.4,Red River Gorge,Sport
105741503,Utah,16.0,3.0,10,2.0,Wasatch Range,Trad
109451879,Washington,17.5,0.0,5,3.4,Southwest Cascades,Trad
107662553,New Hampshire,17.5,0.0,5,2.8,Whitehorse Ledge,Trad
106135888,Colorado,28.0,0.0,7,2.7,Boulder,Trad
106389639,International,17.5,0.0,12,3.3,North America,Sport
105725245,California,17.5,-0.5,11,2.4,Joshua Tree National Park,Trad
107305814,California,20.0,0.5,12,3.6,Yosemite National Park,Sport
106969274,Kentucky,23.0,0.0,7,3.6,Red River Gorge,Sport
105757228,Colorado,28.0,-1.0,23,3.9,Rifle,Sport
105741860,Idaho,19.0,-2.0,14,2.9,City of Rocks,Trad
106789884,Kentucky,20.0,0.0,42,3.2,Red River Gorge,Sport
106453221,Kentucky,26.0,0.0,19,4.2,Red River Gorge,Sport
108423152,Wyoming,27.0,0.0,6,3.8,Ten Sleep Canyon,Sport
106125070,Kentucky,21.0,1.0,211,4.6,Red River Gorge,Sport
106183083,International,22.0,2.0,8,3.4,North America,Sport
106043825,California,24.0,0.0,13,3.2,Joshua Tree National Park,Trad
107124539,Oregon,22.5,0.0,6,2.0,Central Oregon,Sport
107204916,Colorado,22.0,0.0,21,3.0,Boulder,Sport
106277173,Maine,16.5,0.0,11,4.1,Clifton Crags,Sport
105740738,Utah,17.5,0.0,22,3.1,Wasatch Range,Trad
105751717,Wyoming,24.0,0.0,62,4.9,Vedauwoo,Trad
107073336,International,22.5,0.5,6,4.3,Asia,Sport
105973663,California,21.0,1.0,123,4.4,Yosemite National Park,Trad
106849064,Utah,17.5,0.0,11,3.3,Moab Area,Trad
107514055,Washington,16.0,0.0,8,3.6,Central Region,Trad
105724402,California,13.0,1.5,11,2.4,Joshua Tree National Park,Trad
105970537,Kentucky,17.5,0.0,41,4.2,Red River Gorge,Trad
106143715,New York,16.0,0.0,44,3.0,The Gunks,Trad
106473007,New York,24.5,0.0,9,2.9,The Gunks,Trad
